FECH; FOR.ACC ; ACTECA ; ACTECB ; ACTECC ; ACTECD ; ACTECE ; ACTECF ; ACTECG ; ACTECH ; ACTECI ; ACTECAJ ; ACTECAK ; ACTECL ; ACTECM ; ACTECN ; ACTECO ; ACTECZ ; TOT 
Febrero_2023;ATRAPADA ENTRE DOS OBJETOS MÓVILES (A EXCEPCIÓN DE LOS OBJETOS VOLANTES O QUE CAEN); 1 ; - ; 1 ; 3 ; - ; - ; 2 ; - ; 2 ; - ; 3 ; - ; - ; - ; 1 ; - ; 13 
Febrero_2023;ATRAPADA ENTRE UN OBJETO INMÓVIL Y UN OBJETO MÓVIL; 1 ; - ; 9 ; 6 ; - ; 2 ; 1 ; - ; 2 ; - ; 2 ; - ; - ; 4 ; - ; - ; 27 
Febrero_2023;ATRAPADA POR UN OBJETO; 8 ; - ; 6 ; 21 ; 1 ; 7 ; 7 ; 1 ; 3 ; 1 ; 9 ; 4 ; - ; 4 ; 2 ; - ; 74 
Febrero_2023;CAÍDAS DE OBJETOS; 5 ; 3 ; 14 ; 59 ; 2 ; 50 ; 47 ; 11 ; 29 ; - ; 65 ; 4 ; 2 ; 9 ; 21 ; - ; 321 
Febrero_2023;CAÍDAS DE OBJETOS EN CURSO DE MANUTENCIÓN MANUAL; 4 ; 1 ; - ; 20 ; - ; 13 ; 23 ; 2 ; 8 ; - ; 14 ; 2 ; - ; 4 ; 7 ; - ; 98 
Febrero_2023;DERRUMBE (CAÍDAS DE MASAS DE TIERRA, DE ROCAS, DE PIEDRAS, DE NIEVE); - ; - ; 7 ; 2 ; 1 ; 7 ; - ; - ; 1 ; - ; 6 ; 1 ; - ; - ; 1 ; - ; 26 
Febrero_2023;DESPLOME (DE EDIFICIOS, DE MUROS, DE ANDAMIOS, DE ESCALERAS, DE PILAS DE MERCANCÍAS); - ; - ; - ; 2 ; - ; 4 ; 1 ; - ; 2 ; - ; 8 ; - ; 1 ; - ; - ; - ; 18 
Febrero_2023;OTRAS CAÍDAS DE OBJETOS; 1 ; 2 ; 7 ; 35 ; 1 ; 26 ; 23 ; 9 ; 18 ; - ; 37 ; 1 ; 1 ; 5 ; 13 ; - ; 179 
Febrero_2023;CAÍDAS DE PERSONAS; 10 ; 6 ; 22 ; 64 ; 2 ; 40 ; 45 ; 52 ; 60 ; 2 ; 98 ; 20 ; 3 ; 52 ; 35 ; - ; 511 
Febrero_2023;CAÍDAS DE PERSONAS QUE OCURREN A DISTINTO NIVEL [CAÍDAS DESDE ALTURAS (ÁRBOLES, EDIFICIOS, ANDAMIOS, ESCALERAS, MÁQUINAS DE TRABAJO, VEHÍCULOS) Y EN PROFUNDIDADES (POZOS, FOSOS, EXCAVACIONES, ABERTURAS EN EL SUELO)]; 4 ; 3 ; 12 ; 16 ;; 21 ; 18 ; 15 ; 37 ; 1 ; 36 ; 5 ; - ; 6 ; 12 ; - ; 186 
Febrero_2023;CAÍDAS DE PERSONAS QUE OCURREN AL MISMO NIVEL; 6 ; 3 ; 10 ; 48 ; 2 ; 19 ; 27 ; 37 ; 23 ; 1 ; 62 ; 15 ; 3 ; 46 ; 23 ; - ; 325 
Febrero_2023;CONTACTO CON LA CORRIENTE ELÉCTRICA; 1 ; - ; 1 ; - ; - ; 2 ; 2 ; 1 ; - ; - ; 1 ; - ; - ; 1 ; - ; - ; 9 
Febrero_2023;CONTACTO DIRECTO CON LA CORRIENTE ELÉCTRICA; 1 ; - ; 1 ; - ; - ; - ; 2 ; - ; - ; - ; 1 ; - ; - ; 1 ; - ; - ; 6 
Febrero_2023;CONTACTO INDIRECTO CON LA CORRIENTE ELÉCTRICA; - ; - ; - ; - ; - ; 2 ; - ; 1 ; - ; - ; - ; - ; - ; - ; - ; - ; 3 
Febrero_2023;ESFUERZOS EXCESIVOS O FALSOS MOVIMIENTOS; 7 ; 2 ; 24 ; 64 ; 1 ; 36 ; 53 ; 8 ; 41 ; - ; 50 ; 14 ; 1 ; 20 ; 15 ; - ; 336 
Febrero_2023;ESFUERZOS FÍSICOS EXCESIVOS AL EMPUJAR OBJETOS O TIRAR DE ELLOS; - ; - ; 1 ; 10 ; - ; 4 ; 3 ; - ; 1 ; - ; 5 ; 2 ; - ; 2 ; 2 ; - ; 30 
Febrero_2023;ESFUERZOS FÍSICOS EXCESIVOS AL LEVANTAR OBJETOS; 5 ; 1 ; 12 ; 14 ; 1 ; 16 ; 22 ; 4 ; 19 ; - ; 24 ; 9 ; 1 ; 1 ; 10 ; - ; 139 
Febrero_2023;ESFUERZOS FÍSICOS EXCESIVOS AL MANEJAR O LANZAR OBJETOS; - ; - ; 2 ; 5 ; - ; 4 ; 3 ; - ; 2 ; - ; 1 ; - ; - ; 1 ; - ; - ; 18 
Febrero_2023;FALSOS MOVIMIENTOS; 2 ; 1 ; 9 ; 35 ; - ; 12 ; 25 ; 4 ; 19 ; - ; 20 ; 3 ; - ; 16 ; 3 ; - ; 149 
Febrero_2023;EXPOSICIÓN A, O CONTACTO CON, SUSTANCIAS NOCIVAS O RADIACIONES; 4 ; 1 ; 4 ; 14 ; - ; 1 ; 4 ; 6 ; 1 ; - ; 8 ; - ; - ; 2 ; 2 ; - ; 47 
Febrero_2023;CONTACTO POR INHALACIÓN, POR INGESTIÓN O POR ABSORCIÓN CON SUSTANCIAS NOCIVAS; 4 ; 1 ; 2 ; 4 ; - ; 1 ; 3 ; 6 ; 1 ; - ; 6 ; - ; - ; 2 ; 1 ; - ; 31 
Febrero_2023;EXPOSICIÓN A OTRAS RADIACIONES; - ; - ; 2 ; 5 ; - ; - ; - ; - ; - ; - ; 2 ; - ; - ; - ; 1 ; - ; 10 
Febrero_2023;EXPOSICIÓN A RADIACIONES IONIZANTES; - ; - ; - ; 5 ; - ; - ; 1 ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 6 
Febrero_2023;EXPOSICIÓN A, O CONTACTO CON, TEMPERATURAS EXTREMAS; 1 ; - ; 7 ; 26 ; - ; - ; 13 ; 21 ; 5 ; - ; 10 ; - ; - ; 9 ; 3 ; - ; 95 
Febrero_2023;CONTACTO CON SUSTANCIAS U OBJETOS ARDIENTES; 1 ; - ; 6 ; 13 ; - ; - ; 8 ; 17 ; 5 ; - ; 7 ; - ; - ; 6 ; 2 ; - ; 65 
Febrero_2023;CONTACTO CON SUSTANCIAS U OBJETOS MUY FRÍOS; - ; - ; - ; 1 ; - ; - ; 2 ; - ; - ; - ; 1 ; - ; - ; 2 ; 1 ; - ; 7 
Febrero_2023;EXPOSICIÓN AL CALOR (DE LA ATMÓSFERA O DEL AMBIENTE DE TRABAJO); - ; - ; 1 ; 11 ; - ; - ; 3 ; 4 ; - ; - ; 2 ; - ; - ; 1 ; - ; - ; 22 
Febrero_2023;EXPOSICIÓN AL FRÍO (DE LA ATMÓSFERA O DEL AMBIENTE DE TRABAJO); - ; - ; - ; 1 ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1 
Febrero_2023;PISADAS SOBRE, CHOQUES CONTRA, O GOLPES POR OBJETOS, A EXCEPCIÓN DE CAÍDAS DE OBJETOS; 8 ; 5 ; 37 ; 56 ; 1 ; 44 ; 34 ; 6 ; 34 ; 2 ; 55 ; 5 ; 2 ; 15 ; 19 ; - ; 323 
Febrero_2023;CHOQUE CONTRA OBJETOS MÓVILES; 2 ; 2 ; 8 ; 9 ; - ; 10 ; 7 ; 2 ; 5 ; 1 ; 10 ; 2 ; - ; 11 ; 6 ; - ; 75 
Febrero_2023;CHOQUES CONTRA OBJETOS INMÓVILES (A EXCEPCIÓN DE CHOQUES DEBIDOS A UNA CAÍDA ANTERIOR); 1 ; - ; 11 ; 10 ; - ; 13 ; 10 ; 1 ; 14 ; 1 ; 21 ; - ; 1 ; 2 ; 4 ; - ; 89 
Febrero_2023;GOLPES POR OBJETOS MÓVILES (COMPRENDIDOS LOS FRAGMENTOS VOLANTES Y LAS PARTÍCULAS), A EXCEPCIÓN DE LOS GOLPES POR OBJETOS QUE CAEN; 4 ; 2 ; 15 ; 24 ; 1 ; 9 ; 10 ; 1 ; 12 ; - ; 16 ; 2 ; - ; 1 ; 7 ; - ; 104 
Febrero_2023;PISADAS SOBRE OBJETOS; 1 ; 1 ; 3 ; 13 ; - ; 12 ; 7 ; 2 ; 3 ; - ; 8 ; 1 ; 1 ; 1 ; 2 ; - ; 55 
Febrero_2023;PUNZO CORTANTES; 2 ; 2 ; 6 ; 46 ;; 12 ; 26 ; 47 ; 13 ; - ; 21 ; 6 ;; 43 ; 17 ; - ; 241 
Febrero_2023;OTRAS FORMAS DE ACCIDENTE NO CLASIFICADAS POR FALTA DE DATOS SUFICIENTES; 12 ; 18 ; 32 ; 288 ; 3 ; 81 ; 96 ; 43 ; 110 ; 3 ; 157 ; 35 ; 2 ; 30 ; 56 ; - ; 966 
Febrero_2023; TOTAL ; 60 ; 37 ; 163 ; 647 ; 10 ; 275 ; 330 ; 196 ; 300 ; 8 ; 479 ; 88 ; 10 ; 189 ; 171 ; - ; 2,963 
Marzo_2023;ATRAPADA POR UN OBJETO O ENTRE OBJETOS; 2 ; 1 ; 13 ; 50 ; - ; 15 ; 13 ; 4 ; 11 ; 1 ; 14 ; 1 ; - ; 2 ; 7 ; - ; 134 
Marzo_2023;ATRAPADA ENTRE DOS OBJETOS MÓVILES (A EXCEPCIÓN DE LOS OBJETOS VOLANTES O QUE CAEN); - ; - ; 3 ; 5 ; - ; 1 ; 2 ; - ; 1 ; - ; 3 ; - ; - ; - ; 3 ; - ; 18 
Marzo_2023;ATRAPADA ENTRE UN OBJETO INMÓVIL Y UN OBJETO MÓVIL; 2 ; - ; 6 ; 8 ; - ; 2 ; 5 ; - ; 1 ; - ; 4 ; - ; - ; 1 ; - ; - ; 29 
Marzo_2023;ATRAPADA POR UN OBJETO; - ; 1 ; 4 ; 37 ; - ; 12 ; 6 ; 4 ; 9 ; 1 ; 7 ; 1 ; - ; 1 ; 4 ; - ; 87 
Marzo_2023;CAÍDAS DE OBJETOS; 1 ; - ; 10 ; 54 ; 2 ; 36 ; 39 ; 2 ; 23 ; 2 ; 40 ; 3 ; - ; 7 ; 28 ; - ; 247 
Marzo_2023;CAÍDAS DE OBJETOS EN CURSO DE MANUTENCIÓN MANUAL; - ; - ; 1 ; 21 ; - ; 9 ; 18 ; 1 ; 5 ; - ; 16 ; 2 ; - ; - ; 12 ; - ; 85 
Marzo_2023;DERRUMBE (CAÍDAS DE MASAS DE TIERRA, DE ROCAS, DE PIEDRAS, DE NIEVE); - ; - ; 3 ; - ; 1 ; 6 ; 1 ; - ; - ; - ; 3 ; - ; - ; - ; 2 ; - ; 16 
Marzo_2023;DESPLOME (DE EDIFICIOS, DE MUROS, DE ANDAMIOS, DE ESCALERAS, DE PILAS DE MERCANCÍAS); - ; - ; 1 ; 1 ; 1 ; 4 ; 1 ; - ; - ; - ; 3 ; - ; - ; - ; - ; - ; 11 
Marzo_2023;OTRAS CAÍDAS DE OBJETOS; 1 ; - ; 5 ; 32 ; - ; 17 ; 19 ; 1 ; 18 ; 2 ; 18 ; 1 ; - ; 7 ; 14 ; - ; 135 
Marzo_2023;CAÍDAS DE PERSONAS; 9 ; 4 ; 13 ; 74 ; 5 ; 46 ; 47 ; 31 ; 57 ; 4 ; 86 ; 29 ; 2 ; 33 ; 38 ; - ; 478 
Marzo_2023;CAÍDAS DE PERSONAS QUE OCURREN A DISTINTO NIVEL [CAÍDAS DESDE ALTURAS (ÁRBOLES, EDIFICIOS, ANDAMIOS, ESCALERAS, MÁQUINAS DE TRABAJO, VEHÍCULOS) Y EN PROFUNDIDADES (POZOS, FOSOS, EXCAVACIONES, ABERTURAS EN EL SUELO)]; 3 ; 3 ; 3 ; 30 ; - ; 29 ; 18 ; 4 ; 29 ; 2 ; 36 ; 9 ; 1 ; 5 ; 12 ; - ; 184 
Marzo_2023;CAÍDAS DE PERSONAS QUE OCURREN AL MISMO NIVEL; 6 ; 1 ; 10 ; 44 ; 5 ; 17 ; 29 ; 27 ; 28 ; 2 ; 50 ; 20 ; 1 ; 28 ; 26 ; - ; 294 
Marzo_2023;CONTACTO CON LA CORRIENTE ELÉCTRICA; - ; - ; - ; 4 ; 1 ; 1 ; - ; 1 ; 1 ; - ; 5 ; - ; - ; - ; - ; - ; 13 
Marzo_2023;CONTACTO DIRECTO CON LA CORRIENTE ELÉCTRICA; - ; - ; - ; 2 ; 1 ; - ; - ; - ; 1 ; - ; 3 ; - ; - ; - ; - ; - ; 7 
Marzo_2023;CONTACTO INDIRECTO CON LA CORRIENTE ELÉCTRICA; - ; - ; - ; 2 ; - ; 1 ; - ; 1 ; - ; - ; 2 ; - ; - ; - ; - ; - ; 6 
Marzo_2023;ESFUERZOS EXCESIVOS O FALSOS MOVIMIENTOS; 2 ; - ; 16 ; 74 ; 4 ; 43 ; 53 ; 4 ; 29 ; 1 ; 49 ; 6 ; - ; 25 ; 17 ; - ; 323 
Marzo_2023;ESFUERZOS FÍSICOS EXCESIVOS AL EMPUJAR OBJETOS O TIRAR DE ELLOS; 1 ; - ; 2 ; 3 ; 1 ; 5 ; 3 ; 1 ; 4 ; - ; 1 ; - ; - ; 1 ; 2 ; - ; 24 
Marzo_2023;ESFUERZOS FÍSICOS EXCESIVOS AL LEVANTAR OBJETOS; 1 ; - ; 5 ; 37 ; 1 ; 20 ; 28 ; - ; 11 ; 1 ; 19 ; 2 ; - ; 7 ; 7 ; - ; 139 
Marzo_2023;ESFUERZOS FÍSICOS EXCESIVOS AL MANEJAR O LANZAR OBJETOS; - ; - ; 1 ; 7 ; - ; 2 ; 1 ; - ; - ; - ; 2 ; 1 ; - ; - ; 1 ; - ; 15 
Marzo_2023;FALSOS MOVIMIENTOS; - ; - ; 8 ; 27 ; 2 ; 16 ; 21 ; 3 ; 14 ; - ; 27 ; 3 ; - ; 17 ; 7 ; - ; 145 
Marzo_2023;EXPOSICIÓN A, O CONTACTO CON, SUSTANCIAS NOCIVAS O RADIACIONES; - ; - ; 4 ; 18 ; 1 ; - ; 6 ; 3 ; 3 ; - ; 13 ; 1 ; 1 ; 1 ; 2 ; - ; 53 
Marzo_2023;CONTACTO POR INHALACIÓN, POR INGESTIÓN O POR ABSORCIÓN CON SUSTANCIAS NOCIVAS; - ; - ; 3 ; 13 ; 1 ; - ; 6 ; 3 ; 3 ; - ; 12 ; 1 ; 1 ; 1 ; 2 ; - ; 46 
Marzo_2023;EXPOSICIÓN A OTRAS RADIACIONES; - ; - ; 1 ; 5 ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 6 
Marzo_2023;EXPOSICIÓN A RADIACIONES IONIZANTES; - ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 1 ; - ; - ; - ; - ; - ; 1 
Marzo_2023;EXPOSICIÓN A, O CONTACTO CON, TEMPERATURAS EXTREMAS; - ; - ; 2 ; 15 ; 1 ; - ; 9 ; 20 ; 1 ; - ; 4 ; - ; - ; 2 ; 2 ; - ; 56 
Marzo_2023;CONTACTO CON SUSTANCIAS U OBJETOS ARDIENTES; - ; - ; 1 ; 9 ; 1 ; - ; 4 ; 14 ; 1 ; - ; 4 ; - ; - ; 2 ; - ; - ; 36 
Marzo_2023;CONTACTO CON SUSTANCIAS U OBJETOS MUY FRÍOS; - ; - ; - ; - ; - ; - ; 2 ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 2 
Marzo_2023;EXPOSICIÓN AL CALOR (DE LA ATMÓSFERA O DEL AMBIENTE DE TRABAJO); - ; - ; 1 ; 5 ; - ; - ; 1 ; 6 ; - ; - ; - ; - ; - ; - ; 2 ; - ; 15 
Marzo_2023;EXPOSICIÓN AL FRÍO (DE LA ATMÓSFERA O DEL AMBIENTE DE TRABAJO); - ; - ; - ; 1 ; - ; - ; 2 ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 3 
Marzo_2023;PISADAS SOBRE, CHOQUES CONTRA, O GOLPES POR OBJETOS, A EXCEPCIÓN DE CAÍDAS DE OBJETOS; 2 ; 1 ; 33 ; 57 ; 1 ; 37 ; 38 ; 13 ; 31 ; 2 ; 47 ; 7 ; 1 ; 7 ; 12 ; - ; 289 
Marzo_2023;CHOQUE CONTRA OBJETOS MÓVILES; - ; - ; 7 ; 13 ; - ; 4 ; 15 ; 3 ; 10 ; - ; 11 ; 1 ; 1 ; 3 ; 4 ; - ; 72 
Marzo_2023;CHOQUES CONTRA OBJETOS INMÓVILES (A EXCEPCIÓN DE CHOQUES DEBIDOS A UNA CAÍDA ANTERIOR); 2 ; - ; 6 ; 20 ; 1 ; 13 ; 9 ; 6 ; 11 ; - ; 17 ; 3 ; - ; 1 ; 1 ; - ; 90 
Marzo_2023;GOLPES POR OBJETOS MÓVILES (COMPRENDIDOS LOS FRAGMENTOS VOLANTES Y LAS PARTÍCULAS), A EXCEPCIÓN DE LOS GOLPES POR OBJETOS QUE CAEN; - ; 1 ; 12 ; 19 ; - ; 6 ; 9 ; 3 ; 6 ; - ; 14 ; 1 ; - ; 1 ; 5 ; - ; 77 
Marzo_2023;PISADAS SOBRE OBJETOS; - ; - ; 8 ; 5 ; - ; 14 ; 5 ; 1 ; 4 ; 2 ; 5 ; 2 ; - ; 2 ; 2 ; - ; 50 
Marzo_2023;PUNZO CORTANTES; 1 ; 1 ; 9 ; 67 ; - ; 11 ; 21 ; 30 ; 9 ; - ; 9 ; 3 ; 1 ; 21 ; 6 ; - ; 189 
Marzo_2023;OTRAS FORMAS DE ACCIDENTE NO CLASIFICADAS POR FALTA DE DATOS SUFICIENTES; 11 ; 8 ; 35 ; 348 ; 6 ; 104 ; 126 ; 43 ; 167 ; 4 ; 198 ; 36 ; 5 ; 21 ; 73 ; - ; 1,185 
Marzo_2023; TOTAL ; 28 ; 15 ; 135 ; 761 ; 21 ; 293 ; 352 ; 151 ; 332 ; 14 ; 465 ; 86 ; 10 ; 119 ; 185 ; - ; 2,967 
Abrl_2023;ATRAPADA POR UN OBJETO O ENTRE OBJETOS; 3 ; - ; 11 ; 32 ; - ; 7 ; 11 ; 1 ; 10 ; - ; 5 ; 3 ; - ; 3 ; 6 ; - ; 92 
Abrl_2023;ATRAPADA ENTRE DOS OBJETOS MÓVILES (A EXCEPCIÓN DE LOS OBJETOS VOLANTES O QUE CAEN); 1 ; - ; - ; 3 ; - ; 1 ; 1 ; - ; 1 ; - ; - ; 1 ; - ; - ; - ; - ; 8 
Abrl_2023;ATRAPADA ENTRE UN OBJETO INMÓVIL Y UN OBJETO MÓVIL; - ; - ; 1 ; 7 ; - ; 2 ; 2 ; - ; 2 ; - ; 2 ; 2 ; - ; 1 ; 1 ; - ; 20 
Abrl_2023;ATRAPADA POR UN OBJETO; 2 ; - ; 10 ; 22 ; - ; 4 ; 8 ; 1 ; 7 ; - ; 3 ; - ; - ; 2 ; 5 ; - ; 64 
Abrl_2023;CAÍDAS DE OBJETOS; 1 ; - ; 17 ; 40 ; 3 ; 28 ; 39 ; 6 ; 12 ; - ; 41 ; 3 ; 1 ; 8 ; 9 ; - ; 208 
Abrl_2023;CAÍDAS DE OBJETOS EN CURSO DE MANUTENCIÓN MANUAL; 1 ; - ; 4 ; 17 ; 1 ; 8 ; 20 ; 1 ; 6 ; - ; 17 ; 2 ; 1 ; 1 ; 3 ; - ; 82 
Abrl_2023;DERRUMBE (CAÍDAS DE MASAS DE TIERRA, DE ROCAS, DE PIEDRAS, DE NIEVE); - ; - ; 4 ; - ; - ; 1 ; - ; - ; 1 ; - ; 1 ; - ; - ; - ; - ; - ; 7 
Abrl_2023;DESPLOME (DE EDIFICIOS, DE MUROS, DE ANDAMIOS, DE ESCALERAS, DE PILAS DE MERCANCÍAS); - ; - ; - ; 3 ; - ; - ; 1 ; 1 ; - ; - ; 3 ; - ; - ; - ; - ; - ; 8 
Abrl_2023;OTRAS CAÍDAS DE OBJETOS; - ; - ; 9 ; 20 ; 2 ; 19 ; 18 ; 4 ; 5 ; - ; 20 ; 1 ; - ; 7 ; 6 ; - ; 111 
Abrl_2023;CAÍDAS DE PERSONAS; 8 ; 1 ; 26 ; 46 ; - ; 42 ; 53 ; 31 ; 52 ; - ; 64 ; 13 ; 5 ; 27 ; 29 ; - ; 397 
Abrl_2023;CAÍDAS DE PERSONAS QUE OCURREN A DISTINTO NIVEL [CAÍDAS DESDE ALTURAS (ÁRBOLES, EDIFICIOS, ANDAMIOS, ESCALERAS, MÁQUINAS DE TRABAJO, VEHÍCULOS) Y EN PROFUNDIDADES (POZOS, FOSOS, EXCAVACIONES, ABERTURAS EN EL SUELO)]; 3 ; - ; 12 ; 13 ; - ; 17 ; 15 ; 9 ; 16 ; - ; 19 ; 3 ; 1 ; 4 ; 7 ; - ; 119 
Abrl_2023;CAÍDAS DE PERSONAS QUE OCURREN AL MISMO NIVEL; 5 ; 1 ; 14 ; 33 ; - ; 25 ; 38 ; 22 ; 36 ; - ; 45 ; 10 ; 4 ; 23 ; 22 ; - ; 278 
Abrl_2023;CONTACTO CON LA CORRIENTE ELÉCTRICA; - ; - ; - ; 2 ; - ; - ; 3 ; - ; - ; - ; 1 ; - ; - ; - ; - ; - ; 6 
Abrl_2023;CONTACTO DIRECTO CON LA CORRIENTE ELÉCTRICA; - ; - ; - ; 2 ; - ; - ; 1 ; - ; - ; - ; - ; - ; - ; - ; - ; - ; 3 
Abrl_2023;CONTACTO INDIRECTO CON LA CORRIENTE ELÉCTRICA; - ; - ; - ; - ; - ; - ; 2 ; - ; - ; - ; 1 ; - ; - ; - ; - ; - ; 3 
Abrl_2023;ESFUERZOS EXCESIVOS O FALSOS MOVIMIENTOS; - ; - ; 5 ; 57 ; 1 ; 29 ; 42 ; 3 ; 31 ; 1 ; 43 ; 5 ; 1 ; 11 ; 15 ; - ; 244 
Abrl_2023;ESFUERZOS FÍSICOS EXCESIVOS AL EMPUJAR OBJETOS O TIRAR DE ELLOS; - ; - ; 1 ; 1 ; - ; 1 ; 4 ; - ; 1 ; - ; 3 ; 3 ; - ; 1 ; 1 ; - ; 16 
Abrl_2023;ESFUERZOS FÍSICOS EXCESIVOS AL LEVANTAR OBJETOS; - ; - ; 3 ; 29 ; - ; 14 ; 21 ; 2 ; 17 ; 1 ; 18 ; 1 ; 1 ; 3 ; 5 ; - ; 115 
Abrl_2023;ESFUERZOS FÍSICOS EXCESIVOS AL MANEJAR O LANZAR OBJETOS; - ; - ; 1 ; 3 ; - ; - ; 1 ; - ; 1 ; - ; - ; - ; - ; - ; 1 ; - ; 7 
Abrl_2023;FALSOS MOVIMIENTOS; - ; - ; - ; 24 ; 1 ; 14 ; 16 ; 1 ; 12 ; - ; 22 ; 1 ; - ; 7 ; 8 ; - ; 106 
Abrl_2023;EXPOSICIÓN A, O CONTACTO CON, SUSTANCIAS NOCIVAS O RADIACIONES; - ; - ; 2 ; 7 ; - ; 3 ; 3 ; 2 ; 3 ; - ; 11 ; - ; - ; 1 ; 1 ; - ; 33 
Abrl_2023;CONTACTO POR INHALACIÓN, POR INGESTIÓN O POR ABSORCIÓN CON SUSTANCIAS NOCIVAS; - ; - ; 1 ; 5 ; - ; - ; 3 ; - ; 2 ; - ; 10 ; - ; - ; 1 ; - ; - ; 22 
Abrl_2023;EXPOSICIÓN A OTRAS RADIACIONES; - ; - ; 1 ; - ; - ; 3 ; - ; 2 ; - ; - ; - ; - ; - ; - ; 1 ; - ; 7 
Abrl_2023;EXPOSICIÓN A RADIACIONES IONIZANTES; - ; - ; - ; 2 ; - ; - ; - ; - ; 1 ; - ; 1 ; - ; - ; - ; - ; - ; 4 
Abrl_2023;EXPOSICIÓN A, O CONTACTO CON, TEMPERATURAS EXTREMAS; 1 ; - ; 1 ; 17 ; - ; - ; 6 ; 24 ; 1 ; - ; 7 ; - ; 2 ; - ; 1 ; - ; 60 
Abrl_2023;CONTACTO CON SUSTANCIAS U OBJETOS ARDIENTES; 1 ; - ; 1 ; 10 ; - ; - ; 5 ; 19 ; - ; - ; 6 ; - ; 1 ; - ; 1 ; - ; 44 
Abrl_2023;CONTACTO CON SUSTANCIAS U OBJETOS MUY FRÍOS; - ; - ; - ; - ; - ; - ; - ; 1 ; 1 ; - ; - ; - ; - ; - ; - ; - ; 2 
Abrl_2023;EXPOSICIÓN AL CALOR (DE LA ATMÓSFERA O DEL AMBIENTE DE TRABAJO); - ; - ; - ; 7 ; - ; - ; 1 ; 3 ; - ; - ; 1 ; - ; 1 ; - ; - ; - ; 13 
Abrl_2023;EXPOSICIÓN AL FRÍO (DE LA ATMÓSFERA O DEL AMBIENTE DE TRABAJO); - ; - ; - ; - ; - ; - ; - ; 1 ; - ; - ; - ; - ; - ; - ; - ; - ; 1 
Abrl_2023;PISADAS SOBRE, CHOQUES CONTRA, O GOLPES POR OBJETOS, A EXCEPCIÓN DE CAÍDAS DE OBJETOS; 3 ; 1 ; 23 ; 41 ; 1 ; 23 ; 36 ; 8 ; 27 ; - ; 49 ; 6 ; 2 ; 13 ; 11 ; - ; 244 
Abrl_2023;CHOQUE CONTRA OBJETOS MÓVILES; 1 ; - ; 10 ; 9 ; - ; 3 ; 8 ; 1 ; 5 ; - ; 10 ; - ; 1 ; 7 ; 2 ; - ; 57 
Abrl_2023;CHOQUES CONTRA OBJETOS INMÓVILES (A EXCEPCIÓN DE CHOQUES DEBIDOS A UNA CAÍDA ANTERIOR); 2 ; 1 ; 6 ; 14 ; - ; 5 ; 11 ; - ; 12 ; - ; 20 ; 2 ; 1 ; 2 ; 3 ; - ; 79 
Abrl_2023;GOLPES POR OBJETOS MÓVILES (COMPRENDIDOS LOS FRAGMENTOS VOLANTES Y LAS PARTÍCULAS), A EXCEPCIÓN DE LOS GOLPES POR OBJETOS QUE CAEN; - ; - ; 7 ; 15 ; - ; 9 ; 12 ; 5 ; 8 ; - ; 14 ; 1 ; - ; 2 ; 3 ; - ; 76 
Abrl_2023;PISADAS SOBRE OBJETOS; - ; - ; - ; 3 ; 1 ; 6 ; 5 ; 2 ; 2 ; - ; 5 ; 3 ; - ; 2 ; 3 ; - ; 32 
Abrl_2023;PUNZO CORTANTES; 3 ; 1 ; 5 ; 68 ; - ; 16 ; 21 ; 34 ; 8 ; - ; 19 ; 4 ; - ; 31 ; 11 ; - ; 221 
Abrl_2023;OTRAS FORMAS DE ACCIDENTE NO CLASIFICADAS POR FALTA DE DATOS SUFICIENTES; 13 ; 7 ; 37 ; 228 ; 1 ; 55 ; 105 ; 46 ; 108 ; 1 ; 159 ; 13 ; 4 ; 46 ; 62 ; - ; 885 
Abrl_2023; TOTAL ; 32 ; 10 ; 127 ; 538 ; 6 ; 203 ; 319 ; 155 ; 252 ; 2 ; 399 ; 47 ; 15 ; 140 ; 145 ; - ; 2,390 
Mayo_2023;ATRAPADA POR UN OBJETO O ENTRE OBJETOS; 3 ; 1 ; 12 ; 29 ; - ; 6 ; 18 ; 2 ; 5 ; - ; 16 ; - ; - ; 1 ; 2 ; - ; 95 
Mayo_2023;ATRAPADA ENTRE DOS OBJETOS MÓVILES (A EXCEPCIÓN DE LOS OBJETOS VOLANTES O QUE CAEN); - ; - ; - ; 8 ; - ; - ; 2 ; - ; 1 ; - ; - ; - ; - ; - ; - ; - ; 11 
Mayo_2023;ATRAPADA ENTRE UN OBJETO INMÓVIL Y UN OBJETO MÓVIL; - ; - ; 5 ; 4 ; - ; 1 ; 3 ; - ; 3 ; - ; 5 ; - ; - ; 1 ; - ; - ; 22 
Mayo_2023;ATRAPADA POR UN OBJETO; 3 ; 1 ; 7 ; 17 ; - ; 5 ; 13 ; 2 ; 1 ; - ; 11 ; - ; - ; - ; 2 ; - ; 62 
Mayo_2023;CAÍDAS DE OBJETOS; 2 ; 2 ; 24 ; 42 ; 1 ; 34 ; 31 ; 6 ; 27 ; - ; 32 ; 6 ; - ; 2 ; 13 ; - ; 222 
